id,driver_id,grand_prix,race_id,session_date,message_timestamp,transcription,matched_categories
2024_Canadian_Grand_Prix_ALEALB01_23_20240609_142021,ALEALB01,2024 Canadian Grand Prix,2024_Canadian_Grand_Prix,2024-06-09,2024-06-09T17:59:51.008Z,So the head of this train is Halkenberg still on the full wet.,VISIBILITY_TRACK_CONDITION
2024_Canadian_Grand_Prix_ALEALB01_23_20240609_145738,ALEALB01,2024 Canadian Grand Prix,2024_Canadian_Grand_Prix,2024-06-09,2024-06-09T18:00:02.001Z,Their fronts are just really poor. They're only working when the track's completely dry.,FRONT_TURNIN_BRAKE
2024_Canadian_Grand_Prix_CARSAI01_55_20240609_141800,CARSAI01,2024 Canadian Grand Prix,2024_Canadian_Grand_Prix,2024-06-09,2024-06-09T17:59:50.204Z,Where are my tires now? On the window? In the window? In the window?,TYRE_GRIP_DEGRADATION
2024_Canadian_Grand_Prix_CARSAI01_55_20240609_144931,CARSAI01,2024 Canadian Grand Prix,2024_Canadian_Grand_Prix,2024-06-09,2024-06-09T18:00:00.319Z,"Yeah, some wet reporters out of turn 10. To let Charles know and Slicks, if he's coming here, it will be tricky. Turn 10.",VISIBILITY_TRACK_CONDITION
2024_Canadian_Grand_Prix_CARSAI01_55_20240609_145204,CARSAI01,2024 Canadian Grand Prix,2024_Canadian_Grand_Prix,2024-06-09,2024-06-09T18:00:01.209Z,Someone hit me. Rear right. Check. No issue for now. Pressure okay.,EXIT_TRACTION_REAR
2024_Canadian_Grand_Prix_CARSAI01_55_20240609_152113,CARSAI01,2024 Canadian Grand Prix,2024_Canadian_Grand_Prix,2024-06-09,2024-06-09T18:00:09.708Z,Try to save the tires and attack.,TYRE_GRIP_DEGRADATION
2024_Canadian_Grand_Prix_CHALEC01_16_20240609_135428,CHALEC01,2024 Canadian Grand Prix,2024_Canadian_Grand_Prix,2024-06-09,2024-06-09T17:59:42.004Z,"Radio check. Radio check, Charles. So, all the cars in front of you are on Inters. Magnussen behind is on X-Wets. A few drops now on Pit Lane and turn two.",FRONT_TURNIN_BRAKE|VISIBILITY_TRACK_CONDITION
2024_Canadian_Grand_Prix_CHALEC01_16_20240609_140640,CHALEC01,2024 Canadian Grand Prix,2024_Canadian_Grand_Prix,2024-06-09,2024-06-09T17:59:45.21Z,Rain expected to stop in seven. Let's just keep it up.,VISIBILITY_TRACK_CONDITION
2024_Canadian_Grand_Prix_CHALEC01_16_20240609_140908,CHALEC01,2024 Canadian Grand Prix,2024_Canadian_Grand_Prix,2024-06-09,2024-06-09T17:59:46.208Z,We are seeing something strange engine side and we're looking at it. Keep pushing.,MECHANICAL_OTHER
2024_Canadian_Grand_Prix_CHALEC01_16_20240609_141009,CHALEC01,2024 Canadian Grand Prix,2024_Canadian_Grand_Prix,2024-06-09,2024-06-09T17:59:46.208Z,"Is everything okay on the engine? There are weird things in exits. No, it's not, but we keep pushing. We have issues on the engine, but keep pushing.",MECHANICAL_OTHER
2024_Canadian_Grand_Prix_CHALEC01_16_20240609_143210,CHALEC01,2024 Canadian Grand Prix,2024_Canadian_Grand_Prix,2024-06-09,2024-06-09T17:59:55.207Z,"In case of similar rain to the race start, you happy to stay with the set? Question? No, we will win a lot more on you.",VISIBILITY_TRACK_CONDITION
2024_Canadian_Grand_Prix_CHALEC01_16_20240609_145038,CHALEC01,2024 Canadian Grand Prix,2024_Canadian_Grand_Prix,2024-06-09,2024-06-09T18:00:00.726Z,"Yeah, we've got the rain. Copy. Just keep it on track. So, two laps of rain and then it dries. Just keep it on track and then we'll go fast.",VISIBILITY_TRACK_CONDITION
2024_Canadian_Grand_Prix_DANRIC01_3_20240609_140143,DANRIC01,2024 Canadian Grand Prix,2024_Canadian_Grand_Prix,2024-06-09,2024-06-09T17:59:44.631Z,"Okay Daniel, on the sale of rain coming, it should last for around 10 to 15 minutes.",VISIBILITY_TRACK_CONDITION
2024_Canadian_Grand_Prix_DANRIC01_3_20240609_140751,DANRIC01,2024 Canadian Grand Prix,2024_Canadian_Grand_Prix,2024-06-09,2024-06-09T17:59:45.666Z,No rear at the moment. I'm sorry we'll come but we are so far buckle. Yeah keep it on track. The situation is stable with the traffic. Keep it on track.,EXIT_TRACTION_REAR
2024_Canadian_Grand_Prix_DANRIC01_3_20240609_151223,DANRIC01,2024 Canadian Grand Prix,2024_Canadian_Grand_Prix,2024-06-09,2024-06-09T18:00:06.91Z,"Okay, they will struggle for tire temp. Now will be our time. We have Ocon, Stroll, Pit Exit. They will be ahead. Now will be our time. They will struggle.",TYRE_GRIP_DEGRADATION
2024_Canadian_Grand_Prix_ESTOCO01_31_20240609_142429,ESTOCO01,2024 Canadian Grand Prix,2024_Canadian_Grand_Prix,2024-06-09,2024-06-09T17:59:52.01Z,"Tie attempts now at optimum, possible rain 25 minutes.",VISIBILITY_TRACK_CONDITION
2024_Canadian_Grand_Prix_ESTOCO01_31_20240609_144329,ESTOCO01,2024 Canadian Grand Prix,2024_Canadian_Grand_Prix,2024-06-09,2024-06-09T17:59:57.016Z,"Okay, so Pierre boxed for fresh Inters. Copy. I can't see the reels because of the dirty. Yeah, I understood. So the problem is temperature rather than wear, we believe. The rain, to me, Esteban, is looking like it's breaking up, so it might only be very light. I think if we can stay on this tyre, that's going to help us, alright? So let's try and keep them cool.",TYRE_GRIP_DEGRADATION|VISIBILITY_TRACK_CONDITION|MECHANICAL_OTHER
2024_Canadian_Grand_Prix_ESTOCO01_31_20240609_153144,ESTOCO01,2024 Canadian Grand Prix,2024_Canadian_Grand_Prix,2024-06-09,2024-06-09T18:00:12.009Z,"So once we restart, we expect 12 racing laps. Tire management was very good, we're happy with that. I think we'll be able to push this tire a little more towards the end as well.",TYRE_GRIP_DEGRADATION
2024_Canadian_Grand_Prix_FERALO01_14_20240609_140136,FERALO01,2024 Canadian Grand Prix,2024_Canadian_Grand_Prix,2024-06-09,2024-06-09T17:59:44.368Z,So we think it would be this light rain for about three more minutes and then heavier for five minutes.,VISIBILITY_TRACK_CONDITION
2024_Canadian_Grand_Prix_FERALO01_14_20240609_140956,FERALO01,2024 Canadian Grand Prix,2024_Canadian_Grand_Prix,2024-06-09,2024-06-09T17:59:46.208Z,"Three more minutes, three more minutes of this rain, and then it'll be no rain for 30 minutes. It's only the Haas cars on Extreme Wets.",VISIBILITY_TRACK_CONDITION
2024_Canadian_Grand_Prix_FERALO01_14_20240609_142306,FERALO01,2024 Canadian Grand Prix,2024_Canadian_Grand_Prix,2024-06-09,2024-06-09T17:59:52.01Z,So the rears are getting hotter and also the front left so cooling the tyres is the right thing to do,EXIT_TRACTION_REAR|FRONT_TURNIN_BRAKE|TYRE_GRIP_DEGRADATION
2024_Canadian_Grand_Prix_FERALO01_14_20240609_143941,FERALO01,2024 Canadian Grand Prix,2024_Canadian_Grand_Prix,2024-06-09,2024-06-09T17:59:56.207Z,"Well, now for sure the drives will be quicker. Yeah, copy that time. We've still got a bit of rain coming. Not a huge amount, but enough to properly wet the track again.",VISIBILITY_TRACK_CONDITION
2024_Canadian_Grand_Prix_FERALO01_14_20240609_144013,FERALO01,2024 Canadian Grand Prix,2024_Canadian_Grand_Prix,2024-06-09,2024-06-09T17:59:57.016Z,"Yeah, copy. These tyres will not be okay. Yeah, yeah, copy, mate. Copy. You're in the top three fastest people on track, almost. It's just Hamilton's all so fast.",TYRE_GRIP_DEGRADATION
2024_Canadian_Grand_Prix_FERALO01_14_20240609_150118,FERALO01,2024 Canadian Grand Prix,2024_Canadian_Grand_Prix,2024-06-09,2024-06-09T18:00:02.001Z,"How many laps on forecast? Yeah, so at the end of this one, it'll be 33 laps. 33 laps at the end of this one, and we expect dry to the end, or no more rain to the end.",VISIBILITY_TRACK_CONDITION
2024_Canadian_Grand_Prix_FERALO01_14_20240609_150552,FERALO01,2024 Canadian Grand Prix,2024_Canadian_Grand_Prix,2024-06-09,2024-06-09T18:00:05.212Z,"Fernanda, the big black clouds you can see are moving away from us. So the black clouds ahead of you now are moving away. So there's no more rain to the end of the race.",VISIBILITY_TRACK_CONDITION
2024_Canadian_Grand_Prix_FERALO01_14_20240609_151134,FERALO01,2024 Canadian Grand Prix,2024_Canadian_Grand_Prix,2024-06-09,2024-06-09T18:00:06.206Z,"And we'll box this now, please. Box, box, and it's tyre dry up. Copy. Tire dry up. Airport mate is damp. Box is damp.",TYRE_GRIP_DEGRADATION|VISIBILITY_TRACK_CONDITION
2024_Canadian_Grand_Prix_FERALO01_14_20240609_151830,FERALO01,2024 Canadian Grand Prix,2024_Canadian_Grand_Prix,2024-06-09,2024-06-09T18:00:07.06Z,"So, we're happy with no management on these tyres, no management required. We're hoping the medium runners ahead will hit Groening. Great situation. Tires and who is behind? Yeah, so Snowders behind and then Lance behind him. Snowders on mediums.",TYRE_GRIP_DEGRADATION
2024_Canadian_Grand_Prix_FERALO01_14_20240609_154433,FERALO01,2024 Canadian Grand Prix,2024_Canadian_Grand_Prix,2024-06-09,2024-06-09T18:00:12.009Z,"Sunoda went off at turn 8. There's a lot of debris on the track, turn 8 and 9.",VISIBILITY_TRACK_CONDITION
2024_Canadian_Grand_Prix_GEORUS01_63_20240609_132149,GEORUS01,2024 Canadian Grand Prix,2024_Canadian_Grand_Prix,2024-06-09,2024-06-09T17:59:39.496Z,The brake and deceleration feel very poor at low pressure.,FRONT_TURNIN_BRAKE
2024_Canadian_Grand_Prix_GEORUS01_63_20240609_132607,GEORUS01,2024 Canadian Grand Prix,2024_Canadian_Grand_Prix,2024-06-09,2024-06-09T17:59:41.207Z,"So, we're getting a lot of complaints of aquaplaning on the inter tyre. It's quite low grip. Alright, well, that's the case. Do you want to just keep the entire look? So, we need to go P2. If you think it's too risky to put the Inters on, then let me know. There's definitely a dry airline appearing. Sorry, Chef Sagan. Yeah, if we stay on this, we'll do two more laps like this. Okay, we'll fire up the car, please. MGK, fire up and halt.",TYRE_GRIP_DEGRADATION
2024_Canadian_Grand_Prix_GEORUS01_63_20240609_140611,GEORUS01,2024 Canadian Grand Prix,2024_Canadian_Grand_Prix,2024-06-09,2024-06-09T17:59:45.21Z,"So, this level of rain is the worst we expect.",VISIBILITY_TRACK_CONDITION
2024_Canadian_Grand_Prix_GEORUS01_63_20240609_142219,GEORUS01,2024 Canadian Grand Prix,2024_Canadian_Grand_Prix,2024-06-09,2024-06-09T17:59:52.01Z,"And George, expecting another rain shower 20 minutes from now. Just tell me what you'd like me to do then. These signs are going to wear very quick. Just be careful not to tear the inter.",VISIBILITY_TRACK_CONDITION
2024_Canadian_Grand_Prix_GEORUS01_63_20240609_142345,GEORUS01,2024 Canadian Grand Prix,2024_Canadian_Grand_Prix,2024-06-09,2024-06-09T17:59:52.01Z,"I think it will probably be slicked within 20 minutes. Yeah, that's exactly when the rain's expected to hit.",VISIBILITY_TRACK_CONDITION
2024_Canadian_Grand_Prix_GEORUS01_63_20240609_143717,GEORUS01,2024 Canadian Grand Prix,2024_Canadian_Grand_Prix,2024-06-09,2024-06-09T17:59:56.207Z,"If it's not the one and two, it's dry. But if it's going to rain, let's put it in a box in. So, wet when the rain comes. Yeah, copy that, George. Understand, but do not wish to fit a new inter on this drying track. No, of course, of course.",VISIBILITY_TRACK_CONDITION
2024_Canadian_Grand_Prix_GEORUS01_63_20240609_150233,GEORUS01,2024 Canadian Grand Prix,2024_Canadian_Grand_Prix,2024-06-09,2024-06-09T18:00:04.155Z,"He let me know Norris turned five if he's managing or if he was doing it in turn, a simp one. Yeah, Norris is managing turn five. If it's the end of the rain. Yeah, A for now.",VISIBILITY_TRACK_CONDITION
2024_Canadian_Grand_Prix_GEORUS01_63_20240609_150429,GEORUS01,2024 Canadian Grand Prix,2024_Canadian_Grand_Prix,2024-06-09,2024-06-09T18:00:04.466Z,"She's going to be town one and two again. Still very wet, everywhere else is dry. Yeah, A firm.",VISIBILITY_TRACK_CONDITION
2024_Canadian_Grand_Prix_GEORUS01_63_20240609_150518,GEORUS01,2024 Canadian Grand Prix,2024_Canadian_Grand_Prix,2024-06-09,2024-06-09T18:00:05.011Z,"So, just keep an eye on those casing temps. I have seen you driving the rain already, I have seen you driving offline. This is going to be town one and two again. Still very wet, everywhere else is dry.",VISIBILITY_TRACK_CONDITION
2024_Canadian_Grand_Prix_GUAZHO01_24_20240609_141402,GUAZHO01,2024 Canadian Grand Prix,2024_Canadian_Grand_Prix,2024-06-09,2024-06-09T17:59:47.011Z,"Temperatures are coming up on thirds, and we suggest a tighter line and turn 10.",MECHANICAL_OTHER
2024_Canadian_Grand_Prix_GUAZHO01_24_20240609_155949,GUAZHO01,2024 Canadian Grand Prix,2024_Canadian_Grand_Prix,2024-06-09,2024-06-09T18:00:20.715Z,"Wasn't a clean race, guys, but yeah, we speak later. Yeah, speak later about the race. Yeah, in the end, I wasn't alone. If I had been in the pack, I would have a bit more pace. Drawing both compounds was quite tricky, sliding quite a bit. I'll go more in detail later, but yeah, it was quite a difficult race. Similar to last set? Yeah, there was not a grip there. I mean, similar on the inter, you know.",EXIT_TRACTION_REAR|TYRE_GRIP_DEGRADATION
2024_Canadian_Grand_Prix_KEVMAG01_20_20240609_145558,KEVMAG01,2024 Canadian Grand Prix,2024_Canadian_Grand_Prix,2024-06-09,2024-06-09T18:00:02.001Z,There will be 37 laps to go at the end of this one. The rain has almost slept. And the rest of the podcast. No more rain expected.,VISIBILITY_TRACK_CONDITION
2024_Canadian_Grand_Prix_LANNOR01_4_20240609_135615,LANNOR01,2024 Canadian Grand Prix,2024_Canadian_Grand_Prix,2024-06-09,2024-06-09T17:59:42.004Z,"Not sure how useful that is now, but we're recommending to use the wet target, Lana. Use the wet target.",VISIBILITY_TRACK_CONDITION
2024_Canadian_Grand_Prix_LANNOR01_4_20240609_140824,LANNOR01,2024 Canadian Grand Prix,2024_Canadian_Grand_Prix,2024-06-09,2024-06-09T17:59:45.666Z,"And Lando. Some places around the lap are reporting the rain has stopped, but we expected it to stop by lap 8. Magnussen, now the car behind, he can overtake offline. Do not worry about him, no risk.",VISIBILITY_TRACK_CONDITION
2024_Canadian_Grand_Prix_LANNOR01_4_20240609_140911,LANNOR01,2024 Canadian Grand Prix,2024_Canadian_Grand_Prix,2024-06-09,2024-06-09T17:59:46.208Z,What's the gap to him? I can't see him in my mirrors. 2.2.,VISIBILITY_TRACK_CONDITION
2024_Canadian_Grand_Prix_LANNOR01_4_20240609_141557,LANNOR01,2024 Canadian Grand Prix,2024_Canadian_Grand_Prix,2024-06-09,2024-06-09T17:59:49.425Z,"Lando weather update. This rain is ended as expected. Next rain is possible on lap 33. It would be 10 minutes, class 2.",VISIBILITY_TRACK_CONDITION
2024_Canadian_Grand_Prix_LANNOR01_4_20240609_142347,LANNOR01,2024 Canadian Grand Prix,2024_Canadian_Grand_Prix,2024-06-09,2024-06-09T17:59:52.01Z,"And Lando, if safe, start thinking about wet patches. Yeah, already have that for the last 15 laps.",VISIBILITY_TRACK_CONDITION
2024_Canadian_Grand_Prix_LANNOR01_4_20240609_142545,LANNOR01,2024 Canadian Grand Prix,2024_Canadian_Grand_Prix,2024-06-09,2024-06-09T17:59:52.01Z,"Alana, two things. One, opportunity, turn three, four, your losses to other people is when you push the entry too much. And next one, start thinking about dry tyre. How far are we and which one? Yeah, I mean, the tyre at the minute, you'd always want to choose a soft. But it's like, this is better as a slick to medium, I think, for quite a long time. Turn one, two is completely wet still.",TYRE_GRIP_DEGRADATION|VISIBILITY_TRACK_CONDITION
2024_Canadian_Grand_Prix_LANNOR01_4_20240609_144752,LANNOR01,2024 Canadian Grand Prix,2024_Canadian_Grand_Prix,2024-06-09,2024-06-09T17:59:59.449Z,"Is it raining yet? Like, I don't see much myself. Yeah, some spots here now. The first place, really.",VISIBILITY_TRACK_CONDITION
2024_Canadian_Grand_Prix_LANNOR01_4_20240609_145245,LANNOR01,2024 Canadian Grand Prix,2024_Canadian_Grand_Prix,2024-06-09,2024-06-09T18:00:01.209Z,"Rain intensity increasing round turn six, turn seven, Leclerc hugely struggling on the slick.",VISIBILITY_TRACK_CONDITION
2024_Canadian_Grand_Prix_LANNOR01_4_20240609_154146,LANNOR01,2024 Canadian Grand Prix,2024_Canadian_Grand_Prix,2024-06-09,2024-06-09T18:00:12.009Z,"Okay, Lando, so the gap behind is now 2.4. We're a little bit worried about rear graining. No oversteer.",EXIT_TRACTION_REAR|TYRE_GRIP_DEGRADATION
2024_Canadian_Grand_Prix_LANNOR01_4_20240609_154537,LANNOR01,2024 Canadian Grand Prix,2024_Canadian_Grand_Prix,2024-06-09,2024-06-09T18:00:12.009Z,"Lando, it looks like a lot of debris to me. Yes, someone's gonna get a puncture from this, it's all over the truck.",VISIBILITY_TRACK_CONDITION|MECHANICAL_OTHER
2024_Canadian_Grand_Prix_LANNOR01_4_20240609_155927,LANNOR01,2024 Canadian Grand Prix,2024_Canadian_Grand_Prix,2024-06-09,2024-06-09T18:00:19.728Z,"Unlucky, I think we did everything we could today, so unlucky, but well done. Good results, not the pace probably in the slicks and on the dry, but wet pace was very good, so well done. Congrats everyone, thank you.",VISIBILITY_TRACK_CONDITION
2024_Canadian_Grand_Prix_LANSTR01_18_20240609_153946,LANSTR01,2024 Canadian Grand Prix,2024_Canadian_Grand_Prix,2024-06-09,2024-06-09T18:00:12.009Z,"I can't do it, man. It's too hard. Don't worry, it's okay. So, Ocon is car behind. Ocon car behind medium. So, don't worry about the switches for now. It's all good. You've got two seconds back to Ocon on a medium tyre. Just get back in your rhythm.",TYRE_GRIP_DEGRADATION
2024_Canadian_Grand_Prix_LEWHAM01_44_20240609_142819,LEWHAM01,2024 Canadian Grand Prix,2024_Canadian_Grand_Prix,2024-06-09,2024-06-09T17:59:52.01Z,"Are we catching people or not? So, pace at the front 27.5 and 28.2.",FRONT_TURNIN_BRAKE
2024_Canadian_Grand_Prix_LEWHAM01_44_20240609_144516,LEWHAM01,2024 Canadian Grand Prix,2024_Canadian_Grand_Prix,2024-06-09,2024-06-09T17:59:59.214Z,"Cool the tyres, or what do you think? Keep a temp. So if you can get to 65, aim for about 60 65. We're pretty close on the rear.",EXIT_TRACTION_REAR|TYRE_GRIP_DEGRADATION
2024_Canadian_Grand_Prix_LEWHAM01_44_20240609_152800,LEWHAM01,2024 Canadian Grand Prix,2024_Canadian_Grand_Prix,2024-06-09,2024-06-09T18:00:10.71Z,"Yeah, you didn't clean my mirrors again, I can't see anything. Yeah, sorry about that, Lewis. We'll let you know you've got pace to the cars behind, so we're just looking forward.",VISIBILITY_TRACK_CONDITION
2024_Canadian_Grand_Prix_LEWHAM01_44_20240609_154052,LEWHAM01,2024 Canadian Grand Prix,2024_Canadian_Grand_Prix,2024-06-09,2024-06-09T18:00:12.009Z,Piastri looks like he's grained his rear left.,EXIT_TRACTION_REAR
2024_Canadian_Grand_Prix_LOGSAR01_2_20240609_133337,LOGSAR01,2024 Canadian Grand Prix,2024_Canadian_Grand_Prix,2024-06-09,2024-06-09T17:59:42.004Z,Currently we're at 28 minutes to the formation map and then rain coming in 24. Lovely.,VISIBILITY_TRACK_CONDITION
2024_Canadian_Grand_Prix_LOGSAR01_2_20240609_140520,LOGSAR01,2024 Canadian Grand Prix,2024_Canadian_Grand_Prix,2024-06-09,2024-06-09T17:59:45.003Z,Watch out for debris exit turn two.,VISIBILITY_TRACK_CONDITION
2024_Canadian_Grand_Prix_LOGSAR01_2_20240609_141653,LOGSAR01,2024 Canadian Grand Prix,2024_Canadian_Grand_Prix,2024-06-09,2024-06-09T17:59:49.51Z,"The previous lap was matching Alex's pace. This lap, some mistake was slower, sector one. Remember, the tires are coming, just don't drive too differently, it will come.",TYRE_GRIP_DEGRADATION
2024_Canadian_Grand_Prix_MAXVER01_1_20240609_135852,MAXVER01,2024 Canadian Grand Prix,2024_Canadian_Grand_Prix,2024-06-09,2024-06-09T17:59:42.004Z,"Max, we've got a circuit update from the safety car. We have some standing water at the apex of turn two, but the remainder of the track is simply wet, no puddles. Okay, Max, so intel on the rain intensity. You may notice that it picks up in intensity, but we expect that could only last around a minute or two before it reduces again.",VISIBILITY_TRACK_CONDITION
2024_Canadian_Grand_Prix_MAXVER01_1_20240609_140214,MAXVER01,2024 Canadian Grand Prix,2024_Canadian_Grand_Prix,2024-06-09,2024-06-09T17:59:44.631Z,You're free to push on the throttle max to 1013 as you need to for tire prep.,TYRE_GRIP_DEGRADATION
2024_Canadian_Grand_Prix_MAXVER01_1_20240609_142035,MAXVER01,2024 Canadian Grand Prix,2024_Canadian_Grand_Prix,2024-06-09,2024-06-09T17:59:51.208Z,"Max, weather update, heads up. Expecting a short rain cell, duration 5 minutes, in around 15 laps.",VISIBILITY_TRACK_CONDITION
2024_Canadian_Grand_Prix_NICHUL01_27_20240609_141133,NICHUL01,2024 Canadian Grand Prix,2024_Canadian_Grand_Prix,2024-06-09,2024-06-09T17:59:47.011Z,It feels like the rears may be overheating a bit.,EXIT_TRACTION_REAR
2024_Canadian_Grand_Prix_NICHUL01_27_20240609_143033,NICHUL01,2024 Canadian Grand Prix,2024_Canadian_Grand_Prix,2024-06-09,2024-06-09T17:59:54.508Z,"GRS enabled, we suggest EB4, rain in 10 minutes. Heavy rain, a lot. Light rain initially and then intensifying five minutes later.",VISIBILITY_TRACK_CONDITION
2024_Canadian_Grand_Prix_NICHUL01_27_20240609_145033,NICHUL01,2024 Canadian Grand Prix,2024_Canadian_Grand_Prix,2024-06-09,2024-06-09T18:00:01.209Z,"Definitely some good rain here and then sweat again where it was dry before. Okay. So I don't. What do you think? We were thinking about going for it. What do you think? For a medium? No, okay. It's raining here. Understood, Nico. Understood. So the stop and is going, the safety car is clear. There's a yellow on start, finish, track clear, track clear. But the rain will continue or not? Very short rain, very short duration.",VISIBILITY_TRACK_CONDITION
2024_Canadian_Grand_Prix_NICHUL01_27_20240609_160222,NICHUL01,2024 Canadian Grand Prix,2024_Canadian_Grand_Prix,2024-06-09,2024-06-09T18:00:21.209Z,"Checkered flag, checkered flag. Yeah, a bit of an intense country. Yeah, brutal P11. Good job, Nico. I think the timing to go on slicks wasn't bad, no? No, it was good. You gained a lot. Yeah, you gained a lot. You gained a few positions, so. I don't know, obviously at the beginning with full wet we gained a lot, but then we lost it all again. At least that's what it felt like. So I don't know if we left out somewhere. It doesn't feel that way to be honest. Yeah, not much, but yep, we'll review it. But you did a good job all day. Thanks, Nico. See you back here.",VISIBILITY_TRACK_CONDITION
2024_Canadian_Grand_Prix_OSCPIA01_81_20240609_132454,OSCPIA01,2024 Canadian Grand Prix,2024_Canadian_Grand_Prix,2024-06-09,2024-06-09T17:59:40.67Z,"Oscar, we're boxing this lap. Which tyre would you like? Copy, box. I think it's getting better now. Copy, so we'll drive straight out again. Copy. Oscar, fill in.",TYRE_GRIP_DEGRADATION
2024_Canadian_Grand_Prix_OSCPIA01_81_20240609_140110,OSCPIA01,2024 Canadian Grand Prix,2024_Canadian_Grand_Prix,2024-06-09,2024-06-09T17:59:44.209Z,"Visibility is pretty bad even at these speeds. Copy that, Oscar.",VISIBILITY_TRACK_CONDITION
2024_Canadian_Grand_Prix_OSCPIA01_81_20240609_142145,OSCPIA01,2024 Canadian Grand Prix,2024_Canadian_Grand_Prix,2024-06-09,2024-06-09T17:59:51.208Z,"Okay, purple last lap was for Stappen, 29.3. Your pace is good, it's all about consistency now. Some dry lines starting to form in the high speed sections. Understood, Oscar, understood. Alonso is 10 seconds behind, so you've got some breathing room here. We just want good pace on this tyre for the moment. Oscar, we need to pick the point where we would pit first slick if there was a safety car. Yeah, it's still way too wet at the moment. you",TYRE_GRIP_DEGRADATION|VISIBILITY_TRACK_CONDITION
2024_Canadian_Grand_Prix_OSCPIA01_81_20240609_142649,OSCPIA01,2024 Canadian Grand Prix,2024_Canadian_Grand_Prix,2024-06-09,2024-06-09T17:59:52.01Z,"We expect rain lap thirty-three to lap thirty-five, at most ten minutes, class two.",VISIBILITY_TRACK_CONDITION
2024_Canadian_Grand_Prix_OSCPIA01_81_20240609_143103,OSCPIA01,2024 Canadian Grand Prix,2024_Canadian_Grand_Prix,2024-06-09,2024-06-09T17:59:55.006Z,Target rears 80 degrees or lower. 80 degrees or lower on rear.,EXIT_TRACTION_REAR
2024_Canadian_Grand_Prix_OSCPIA01_81_20240609_143358,OSCPIA01,2024 Canadian Grand Prix,2024_Canadian_Grand_Prix,2024-06-09,2024-06-09T17:59:55.207Z,"Oscar, we still think to avoid pitting before the rain. Would the track cope with a slick now? I don't think it'll be quicker with a slick, but I think it will cope.",VISIBILITY_TRACK_CONDITION
2024_Canadian_Grand_Prix_OSCPIA01_81_20240609_144106,OSCPIA01,2024 Canadian Grand Prix,2024_Canadian_Grand_Prix,2024-06-09,2024-06-09T17:59:57.016Z,"Oscar, other cars are in pit lane. Other pit crews are in pit lane with Inters. They were the safety car now. Would you pit an Inter? Sergeant has not got going yet. We do expect rain shortly. Safety car, Oscar. Safety car. We do expect rain. Safety. Oscar, do you want a fresh Inter? Yes. Copy. So box, Oscar. Box. It's a free stop. Box. Copy, box.",VISIBILITY_TRACK_CONDITION
2024_Canadian_Grand_Prix_OSCPIA01_81_20240609_144236,OSCPIA01,2024 Canadian Grand Prix,2024_Canadian_Grand_Prix,2024-06-09,2024-06-09T17:59:57.016Z,"and recharge off to help with temperature. Cars behind have stopped as well, Hamilton and Alonso. Car behind is now Hamilton. And all these cars on Inter, Oscar, expecting more rain.",VISIBILITY_TRACK_CONDITION|MECHANICAL_OTHER
2024_Canadian_Grand_Prix_OSCPIA01_81_20240609_144837,OSCPIA01,2024 Canadian Grand Prix,2024_Canadian_Grand_Prix,2024-06-09,2024-06-09T18:00:00.21Z,"I think if the rain doesn't get heavier and there's a big gap behind where I only lose, let's say, less than five positions, I would take a slick. Copy. So everyone's bunched up now for the restart, Oscar. We'll keep an eye on Leclerc, who has gone onto a hard.",VISIBILITY_TRACK_CONDITION
2024_Canadian_Grand_Prix_OSCPIA01_81_20240609_145530,OSCPIA01,2024 Canadian Grand Prix,2024_Canadian_Grand_Prix,2024-06-09,2024-06-09T18:00:02.001Z,Turn six and seven rain has stopped pit lane class one,VISIBILITY_TRACK_CONDITION
2024_Canadian_Grand_Prix_PIEGAS01_10_20240609_132408,PIEGAS01,2024 Canadian Grand Prix,2024_Canadian_Grand_Prix,2024-06-09,2024-06-09T17:59:40.203Z,"Okay Pierre, start feedback. The drop was good, just very low grip. And how's the track? Yeah, it's pretty damp.",TYRE_GRIP_DEGRADATION|VISIBILITY_TRACK_CONDITION
2024_Canadian_Grand_Prix_PIEGAS01_10_20240609_133033,PIEGAS01,2024 Canadian Grand Prix,2024_Canadian_Grand_Prix,2024-06-09,2024-06-09T17:59:42.004Z,"If it doesn't rain anymore, it's gonna be an inter start. Just gotta stick to the dry line. Yep, copy that. Alright, see you on the grid. See you there. Yeah, I need something for the visor. I don't know why the water doesn't seem to go away very well. Just seems to stick on the T-Roughs. Okay, copy that.",VISIBILITY_TRACK_CONDITION
2024_Canadian_Grand_Prix_PIEGAS01_10_20240609_143808,PIEGAS01,2024 Canadian Grand Prix,2024_Canadian_Grand_Prix,2024-06-09,2024-06-09T17:59:56.207Z,"Okay mate, that was a good lap. Rain still expected shortly.",VISIBILITY_TRACK_CONDITION
2024_Canadian_Grand_Prix_PIEGAS01_10_20240609_145123,PIEGAS01,2024 Canadian Grand Prix,2024_Canadian_Grand_Prix,2024-06-09,2024-06-09T18:00:01.209Z,More rain detected in sector two.,VISIBILITY_TRACK_CONDITION
2024_Canadian_Grand_Prix_SERPER01_11_20240609_140426,SERPER01,2024 Canadian Grand Prix,2024_Canadian_Grand_Prix,2024-06-09,2024-06-09T17:59:44.631Z,"Let me know if you have damage, Checo. Yeah, I don't feel it at the moment.",MECHANICAL_OTHER
